show_id,pageid,title,url,date_raw,date,year,month,day,venue,location,city,region,tour,all_tours,show_type,act,region_category,has_video,has_audio,incomplete_setlist,incomplete_article,is_solo,n_songs,revid
"2025-08-08_-_Infinity_Hall_-_Hartford,_CT",6842,"2025-08-08 - Infinity Hall - Hartford, CT",https://themountaingoats.fandom.com/wiki/2025-08-08_-_Infinity_Hall_-_Hartford%2C_CT,2025-08-08,2025-08-08,2025.0,8.0,8.0,Infinity Hall,"Hartford, CT",Hartford,CT,Summer Tour 2025,Summer Tour 2025,,The Mountain Goats,Connecticut,False,False,False,False,False,22,46243
"2025-08-09_-_Thompson's_Point_-_Portland,_ME",6844,"2025-08-09 - Thompson's Point - Portland, ME",https://themountaingoats.fandom.com/wiki/2025-08-09_-_Thompson%27s_Point_-_Portland%2C_ME,2025-08-09,2025-08-09,2025.0,8.0,9.0,Thompson's Point,"Portland, ME",Portland,ME,Summer Tour 2025,Summer Tour 2025,festival,The Mountain Goats,Maine,False,False,False,False,False,12,46787
"2025-08-10_-_Fete_Music_Hall_-_Providence,_RI",6843,"2025-08-10 - Fete Music Hall - Providence, RI",https://themountaingoats.fandom.com/wiki/2025-08-10_-_Fete_Music_Hall_-_Providence%2C_RI,2025-08-10,2025-08-10,2025.0,8.0,10.0,Fete Music Hall,"Providence, RI",Providence,RI,Summer Tour 2025,Summer Tour 2025,,The Mountain Goats,Rhode Island,False,False,False,False,False,22,46245
"2025-08-11_-_Off_the_Rails_-_Worcester,_MA",6857,"2025-08-11 - Off the Rails - Worcester, MA",https://themountaingoats.fandom.com/wiki/2025-08-11_-_Off_the_Rails_-_Worcester%2C_MA,2025-08-11,2025-08-11,2025.0,8.0,11.0,Off the Rails,"Worcester, MA",Worcester,MA,Summer Tour 2025,Summer Tour 2025,,The Mountain Goats,Massachusetts,True,False,False,False,False,22,46246
"2025-08-12_-_Criterion_Theatre_-_Bar_Harbor,_ME",6860,"2025-08-12 - Criterion Theatre - Bar Harbor, ME",https://themountaingoats.fandom.com/wiki/2025-08-12_-_Criterion_Theatre_-_Bar_Harbor%2C_ME,2025-08-12,2025-08-12,2025.0,8.0,12.0,Criterion Theatre,"Bar Harbor, ME",Bar Harbor,ME,Summer Tour 2025,Summer Tour 2025,,The Mountain Goats,Maine,False,False,False,False,False,21,46247
"2025-09-17_-_Variety_Playhouse_-_Atlanta,_GA",6881,"2025-09-17 - Variety Playhouse - Atlanta, GA",https://themountaingoats.fandom.com/wiki/2025-09-17_-_Variety_Playhouse_-_Atlanta%2C_GA,2025-09-17,2025-09-17,2025.0,9.0,17.0,Variety Playhouse,"Atlanta, GA",Atlanta,GA,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,Georgia,False,False,False,False,False,23,46255
"2025-09-18_-_Ponte_Vedra_Concert_Hall_-_Ponte_Vedra_Beach,_FL",6882,"2025-09-18 - Ponte Vedra Concert Hall - Ponte Vedra Beach, FL",https://themountaingoats.fandom.com/wiki/2025-09-18_-_Ponte_Vedra_Concert_Hall_-_Ponte_Vedra_Beach%2C_FL,2025-09-18,2025-09-18,2025.0,9.0,18.0,Ponte Vedra Concert Hall,"Ponte Vedra Beach, FL",Ponte Vedra Beach,FL,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,Florida,False,False,False,False,False,23,46280
"2025-09-19_-_The_Windjammer_-_Isle_of_Palms,_SC",6883,"2025-09-19 - The Windjammer - Isle of Palms, SC",https://themountaingoats.fandom.com/wiki/2025-09-19_-_The_Windjammer_-_Isle_of_Palms%2C_SC,2025-09-19,2025-09-19,2025.0,9.0,19.0,The Windjammer,"Isle of Palms, SC",Isle of Palms,SC,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,South Carolina,False,False,False,False,False,22,47469
"2025-09-20_-_Pisgah_Brewing_Company_-_Black_Mountain,_NC",6884,"2025-09-20 - Pisgah Brewing Company - Black Mountain, NC",https://themountaingoats.fandom.com/wiki/2025-09-20_-_Pisgah_Brewing_Company_-_Black_Mountain%2C_NC,2025-09-20,2025-09-20,2025.0,9.0,20.0,Pisgah Brewing Company,"Black Mountain, NC",Black Mountain,NC,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,North Carolina,False,False,False,False,False,23,46327
"2025-09-22_-_Mercury_Ballroom_-_Louisville,_KY",6885,"2025-09-22 - Mercury Ballroom - Louisville, KY",https://themountaingoats.fandom.com/wiki/2025-09-22_-_Mercury_Ballroom_-_Louisville%2C_KY,2025-09-22,2025-09-22,2025.0,9.0,22.0,Mercury Ballroom,"Louisville, KY",Louisville,KY,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,Kentucky,False,False,False,False,False,23,46352
"2025-09-24_-_Red_Hat_Amphitheater_-_Raleigh,_NC",6889,"2025-09-24 - Red Hat Amphitheater - Raleigh, NC",https://themountaingoats.fandom.com/wiki/2025-09-24_-_Red_Hat_Amphitheater_-_Raleigh%2C_NC,2025-09-24,2025-09-24,2025.0,9.0,24.0,Red Hat Amphitheater,"Raleigh, NC",Raleigh,NC,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,North Carolina,False,False,False,False,False,12,46385
"2025-09-26_-_Agora_Theatre_-_Cleveland,_OH",6890,"2025-09-26 - Agora Theatre - Cleveland, OH",https://themountaingoats.fandom.com/wiki/2025-09-26_-_Agora_Theatre_-_Cleveland%2C_OH,2025-09-26,2025-09-26,2025.0,9.0,26.0,Agora Theatre,"Cleveland, OH",Cleveland,OH,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,Ohio,False,False,False,False,False,22,46788
"2025-09-27_-_The_Salt_Shed_-_Chicago,_IL",6891,"2025-09-27 - The Salt Shed - Chicago, IL",https://themountaingoats.fandom.com/wiki/2025-09-27_-_The_Salt_Shed_-_Chicago%2C_IL,2025-09-27,2025-09-27,2025.0,9.0,27.0,The Salt Shed,"Chicago, IL",Chicago,IL,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,Illinois,False,False,False,False,False,24,46429
"2025-09-28_-_Crusens_-_Peoria,_IL",6892,"2025-09-28 - Crusens - Peoria, IL",https://themountaingoats.fandom.com/wiki/2025-09-28_-_Crusens_-_Peoria%2C_IL,2025-09-28,2025-09-28,2025.0,9.0,28.0,Crusens,"Peoria, IL",Peoria,IL,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,Illinois,False,False,False,False,False,22,46789
"2025-09-29_-_The_Majestic_Theatre_-_Detroit,_MI",6893,"2025-09-29 - The Majestic Theatre - Detroit, MI",https://themountaingoats.fandom.com/wiki/2025-09-29_-_The_Majestic_Theatre_-_Detroit%2C_MI,2025-09-29,2025-09-29,2025.0,9.0,29.0,The Majestic Theatre,"Detroit, MI",Detroit,MI,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,Michigan,False,False,False,False,False,22,46790
"2025-10-01_-_The_Loud_-_Huntington,_WV",6898,"2025-10-01 - The Loud - Huntington, WV",https://themountaingoats.fandom.com/wiki/2025-10-01_-_The_Loud_-_Huntington%2C_WV,2025-10-01,2025-10-01,2025.0,10.0,1.0,The Loud,"Huntington, WV",Huntington,WV,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,West Virginia,False,False,False,False,False,20,46562
"2025-10-02_-_Water_Street_Music_Hall_-_Rochester,_NY",6899,"2025-10-02 - Water Street Music Hall - Rochester, NY",https://themountaingoats.fandom.com/wiki/2025-10-02_-_Water_Street_Music_Hall_-_Rochester%2C_NY,2025-10-02,2025-10-02,2025.0,10.0,2.0,Water Street Music Hall,"Rochester, NY",Rochester,NY,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,New York,False,False,False,False,False,22,46785
"2025-10-03_-_Ardmore_Music_Hall_-_Ardmore,_PA",6895,"2025-10-03 - Ardmore Music Hall - Ardmore, PA",https://themountaingoats.fandom.com/wiki/2025-10-03_-_Ardmore_Music_Hall_-_Ardmore%2C_PA,2025-10-03,2025-10-03,2025.0,10.0,3.0,Ardmore Music Hall,"Ardmore, PA",Ardmore,PA,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,Pennsylvania,False,False,False,False,False,23,46629
"2025-10-03_-_World_Cafe_Live_-_Philadelphia,_PA",6897,"2025-10-03 - World Cafe Live - Philadelphia, PA",https://themountaingoats.fandom.com/wiki/2025-10-03_-_World_Cafe_Live_-_Philadelphia%2C_PA,2025-10-03,2025-10-03,2025.0,10.0,3.0,World Cafe Live,"Philadelphia, PA",Philadelphia,PA,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,radio session,The Mountain Goats,Pennsylvania,False,False,False,False,False,9,46584
"2025-10-04_-_White_Eagle_Hall_-_Jersey_City,_NJ",6896,"2025-10-04 - White Eagle Hall - Jersey City, NJ",https://themountaingoats.fandom.com/wiki/2025-10-04_-_White_Eagle_Hall_-_Jersey_City%2C_NJ,2025-10-04,2025-10-04,2025.0,10.0,4.0,White Eagle Hall,"Jersey City, NJ",Jersey City,NJ,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,Presentiments of Doom With a Terrific View of the Sunset Tour 2025,,The Mountain Goats,New Jersey,False,False,False,False,False,22,46630
"2025-11-06_-_Storm_Relief_for_Jamaica_-_Motorco_-_Durham,_NC",6900,"2025-11-06 - Storm Relief for Jamaica - Motorco - Durham, NC",https://themountaingoats.fandom.com/wiki/2025-11-06_-_Storm_Relief_for_Jamaica_-_Motorco_-_Durham%2C_NC,2025-11-06,2025-11-06,2025.0,11.0,6.0,Storm Relief for Jamaica - Motorco,"Durham, NC",Durham,NC,,,,The Mountain Goats,North Carolina,False,False,False,False,True,13,47537
"2025-11-11_-_Sony_Hall_-_WFUV_Radio_Fundraiser_-_New_York,_NY",6901,"2025-11-11 - Sony Hall - WFUV Radio Fundraiser - New York, NY",https://themountaingoats.fandom.com/wiki/2025-11-11_-_Sony_Hall_-_WFUV_Radio_Fundraiser_-_New_York%2C_NY,2025-11-11,2025-11-11,2025.0,11.0,11.0,Sony Hall - WFUV Radio Fundraiser,"New York, NY",New York,NY,,,,The Mountain Goats,New York,False,False,False,False,False,16,47187
"2025-11-22_-_The_Pinhook_-_Durham,_NC",6902,"2025-11-22 - The Pinhook - Durham, NC",https://themountaingoats.fandom.com/wiki/2025-11-22_-_The_Pinhook_-_Durham%2C_NC,2025-11-22,2025-11-22,2025.0,11.0,22.0,The Pinhook,"Durham, NC",Durham,NC,,,,The Mountain Goats,North Carolina,False,False,False,False,True,21,47181
"2025-11-29_-_Metro_Music_Hall_-_Salt_Lake_City,_UT",6903,"2025-11-29 - Metro Music Hall - Salt Lake City, UT",https://themountaingoats.fandom.com/wiki/2025-11-29_-_Metro_Music_Hall_-_Salt_Lake_City%2C_UT,2025-11-29,2025-11-29,2025.0,11.0,29.0,Metro Music Hall,"Salt Lake City, UT",Salt Lake City,UT,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,Utah,False,False,False,False,False,21,46735
"2025-11-30_-_The_ELM_-_Bozeman,_MT",6905,"2025-11-30 - The ELM - Bozeman, MT",https://themountaingoats.fandom.com/wiki/2025-11-30_-_The_ELM_-_Bozeman%2C_MT,2025-11-30,2025-11-30,2025.0,11.0,30.0,The ELM,"Bozeman, MT",Bozeman,MT,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,Montana,False,False,False,False,False,22,46736
"2025-12-01_-_The_Wilma_-_Missoula,_MT",6913,"2025-12-01 - The Wilma - Missoula, MT",https://themountaingoats.fandom.com/wiki/2025-12-01_-_The_Wilma_-_Missoula%2C_MT,2025-12-01,2025-12-01,2025.0,12.0,1.0,The Wilma,"Missoula, MT",Missoula,MT,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,Montana,False,False,False,False,False,22,46986
"2025-12-03_-_Neptune_Theatre_-_Seattle,_WA",6906,"2025-12-03 - Neptune Theatre - Seattle, WA",https://themountaingoats.fandom.com/wiki/2025-12-03_-_Neptune_Theatre_-_Seattle%2C_WA,2025-12-03,2025-12-03,2025.0,12.0,3.0,Neptune Theatre,"Seattle, WA",Seattle,WA,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,Washington,True,False,False,False,False,22,47336
"2025-12-04_-_Neptune_Theatre_-_Seattle,_WA",6914,"2025-12-04 - Neptune Theatre - Seattle, WA",https://themountaingoats.fandom.com/wiki/2025-12-04_-_Neptune_Theatre_-_Seattle%2C_WA,2025-12-04,2025-12-04,2025.0,12.0,4.0,Neptune Theatre,"Seattle, WA",Seattle,WA,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,Washington,False,False,False,False,False,24,47011
"2025-12-05_-_Knitting_Factory_-_Spokane,_WA",6924,"2025-12-05 - Knitting Factory - Spokane, WA",https://themountaingoats.fandom.com/wiki/2025-12-05_-_Knitting_Factory_-_Spokane%2C_WA,2025-12-05,2025-12-05,2025.0,12.0,5.0,Knitting Factory,"Spokane, WA",Spokane,WA,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,Washington,False,False,False,False,False,24,47036
"2025-12-06_-_Treefort_Music_Hall_-_Boise,_ID",6925,"2025-12-06 - Treefort Music Hall - Boise, ID",https://themountaingoats.fandom.com/wiki/2025-12-06_-_Treefort_Music_Hall_-_Boise%2C_ID,2025-12-06,2025-12-06,2025.0,12.0,6.0,Treefort Music Hall,"Boise, ID",Boise,ID,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,Idaho,False,False,False,False,False,22,47062
"2025-12-08_-_Revolution_Hall_-_Portland,_OR",6926,"2025-12-08 - Revolution Hall - Portland, OR",https://themountaingoats.fandom.com/wiki/2025-12-08_-_Revolution_Hall_-_Portland%2C_OR,2025-12-08,2025-12-08,2025.0,12.0,8.0,Revolution Hall,"Portland, OR",Portland,OR,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,Oregon,False,False,False,False,False,20,47086
"2025-12-09_-_Revolution_Hall_-_Portland,_OR",6915,"2025-12-09 - Revolution Hall - Portland, OR",https://themountaingoats.fandom.com/wiki/2025-12-09_-_Revolution_Hall_-_Portland%2C_OR,2025-12-09,2025-12-09,2025.0,12.0,9.0,Revolution Hall,"Portland, OR",Portland,OR,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,Oregon,False,False,False,False,False,20,47107
"2025-12-10_-_The_Fillmore_-_San_Francisco,_CA",6927,"2025-12-10 - The Fillmore - San Francisco, CA",https://themountaingoats.fandom.com/wiki/2025-12-10_-_The_Fillmore_-_San_Francisco%2C_CA,2025-12-10,2025-12-10,2025.0,12.0,10.0,The Fillmore,"San Francisco, CA",San Francisco,CA,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,California,False,False,False,False,False,25,47129
"2025-12-12_-_Teragram_Ballroom_-_Los_Angeles,_CA",6928,"2025-12-12 - Teragram Ballroom - Los Angeles, CA",https://themountaingoats.fandom.com/wiki/2025-12-12_-_Teragram_Ballroom_-_Los_Angeles%2C_CA,2025-12-12,2025-12-12,2025.0,12.0,12.0,Teragram Ballroom,"Los Angeles, CA",Los Angeles,CA,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,California,False,False,False,False,False,22,47203
"2025-12-13_-_Teragram_Ballroom_-_Los_Angeles,_CA",6907,"2025-12-13 - Teragram Ballroom - Los Angeles, CA",https://themountaingoats.fandom.com/wiki/2025-12-13_-_Teragram_Ballroom_-_Los_Angeles%2C_CA,2025-12-13,2025-12-13,2025.0,12.0,13.0,Teragram Ballroom,"Los Angeles, CA",Los Angeles,CA,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,California,False,False,False,False,False,23,47213
"2025-12-14_-_Teragram_Ballroom_-_Los_Angeles,_CA",6929,"2025-12-14 - Teragram Ballroom - Los Angeles, CA",https://themountaingoats.fandom.com/wiki/2025-12-14_-_Teragram_Ballroom_-_Los_Angeles%2C_CA,2025-12-14,2025-12-14,2025.0,12.0,14.0,Teragram Ballroom,"Los Angeles, CA",Los Angeles,CA,Winter Tour 2025,Winter Tour 2025,,The Mountain Goats,California,False,False,False,False,False,21,47238
"2025-12-16_-_The_Late_Show_with_Stephen_Colbert_-_New_York,_NY",6909,"2025-12-16 - The Late Show with Stephen Colbert - New York, NY",https://themountaingoats.fandom.com/wiki/2025-12-16_-_The_Late_Show_with_Stephen_Colbert_-_New_York%2C_NY,2025-12-16,2025-12-16,2025.0,12.0,16.0,The Late Show with Stephen Colbert,"New York, NY",New York,NY,,,tv appearance,The Mountain Goats,New York,True,False,False,False,False,1,46864
"2026-04-05_-_Blue_Note_Tokyo,_Early_Show_-_Tokyo,_Japan",6942,"2026-04-05 - Blue Note Tokyo, Early Show - Tokyo, Japan",https://themountaingoats.fandom.com/wiki/2026-04-05_-_Blue_Note_Tokyo%2C_Early_Show_-_Tokyo%2C_Japan,2026-04-05,2026-04-05,2026.0,4.0,5.0,"Blue Note Tokyo, Early Show","Tokyo, Japan",Tokyo,Japan,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,Japan,False,False,False,False,False,16,47669
"2026-04-05_-_Blue_Note_Tokyo,_Late_Show_-_Tokyo,_Japan",6943,"2026-04-05 - Blue Note Tokyo, Late Show - Tokyo, Japan",https://themountaingoats.fandom.com/wiki/2026-04-05_-_Blue_Note_Tokyo%2C_Late_Show_-_Tokyo%2C_Japan,2026-04-05,2026-04-05,2026.0,4.0,5.0,"Blue Note Tokyo, Late Show","Tokyo, Japan",Tokyo,Japan,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,Japan,False,False,False,False,False,17,47670
"2026-04-06_-_Blue_Note_Tokyo,_Early_Show_-_Tokyo,_Japan",6944,"2026-04-06 - Blue Note Tokyo, Early Show - Tokyo, Japan",https://themountaingoats.fandom.com/wiki/2026-04-06_-_Blue_Note_Tokyo%2C_Early_Show_-_Tokyo%2C_Japan,2026-04-06,2026-04-06,2026.0,4.0,6.0,"Blue Note Tokyo, Early Show","Tokyo, Japan",Tokyo,Japan,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,Japan,False,False,False,False,False,20,47671
"2026-04-06_-_Blue_Note_Tokyo,_Late_Show_-_Tokyo,_Japan",6945,"2026-04-06 - Blue Note Tokyo, Late Show - Tokyo, Japan",https://themountaingoats.fandom.com/wiki/2026-04-06_-_Blue_Note_Tokyo%2C_Late_Show_-_Tokyo%2C_Japan,2026-04-06,2026-04-06,2026.0,4.0,6.0,"Blue Note Tokyo, Late Show","Tokyo, Japan",Tokyo,Japan,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,Japan,False,False,False,False,False,15,47672
"2026-04-10_-_Powerstation_-_Auckland,_NZ",6946,"2026-04-10 - Powerstation - Auckland, NZ",https://themountaingoats.fandom.com/wiki/2026-04-10_-_Powerstation_-_Auckland%2C_NZ,2026-04-10,2026-04-10,2026.0,4.0,10.0,Powerstation,"Auckland, NZ",Auckland,NZ,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,New Zealand,False,False,False,False,False,20,47673
"2026-04-11_-_Meow_Nui_-_Wellington,_NZ",6949,"2026-04-11 - Meow Nui - Wellington, NZ",https://themountaingoats.fandom.com/wiki/2026-04-11_-_Meow_Nui_-_Wellington%2C_NZ,2026-04-11,2026-04-11,2026.0,4.0,11.0,Meow Nui,"Wellington, NZ",Wellington,NZ,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,New Zealand,True,False,False,False,False,20,48122
"2026-04-13_-_Metro_Theatre_-_Sydney,_AU",6950,"2026-04-13 - Metro Theatre - Sydney, AU",https://themountaingoats.fandom.com/wiki/2026-04-13_-_Metro_Theatre_-_Sydney%2C_AU,2026-04-13,2026-04-13,2026.0,4.0,13.0,Metro Theatre,"Sydney, AU",Sydney,AU,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,New South Wales,False,False,False,False,False,23,47723
"2026-04-14_-_The_Princess_Theatre_-_Brisbane,_AU",6951,"2026-04-14 - The Princess Theatre - Brisbane, AU",https://themountaingoats.fandom.com/wiki/2026-04-14_-_The_Princess_Theatre_-_Brisbane%2C_AU,2026-04-14,2026-04-14,2026.0,4.0,14.0,The Princess Theatre,"Brisbane, AU",Brisbane,AU,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,Queensland,False,False,False,False,False,21,47747
"2026-04-16_-_The_Governor_Hindmarsh_Hotel_-_Adelaide,_AU",6952,"2026-04-16 - The Governor Hindmarsh Hotel - Adelaide, AU",https://themountaingoats.fandom.com/wiki/2026-04-16_-_The_Governor_Hindmarsh_Hotel_-_Adelaide%2C_AU,2026-04-16,2026-04-16,2026.0,4.0,16.0,The Governor Hindmarsh Hotel,"Adelaide, AU",Adelaide,AU,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,South Australia,False,False,False,False,False,22,47769
"2026-04-17_-_Forum_Theatre_-_Melbourne,_AU",6953,"2026-04-17 - Forum Theatre - Melbourne, AU",https://themountaingoats.fandom.com/wiki/2026-04-17_-_Forum_Theatre_-_Melbourne%2C_AU,2026-04-17,2026-04-17,2026.0,4.0,17.0,Forum Theatre,"Melbourne, AU",Melbourne,AU,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,Victoria,False,False,False,False,False,24,47792
"2026-04-19_-_Freo.Social_-_Fremantle,_AU",6954,"2026-04-19 - Freo.Social - Fremantle, AU",https://themountaingoats.fandom.com/wiki/2026-04-19_-_Freo.Social_-_Fremantle%2C_AU,2026-04-19,2026-04-19,2026.0,4.0,19.0,Freo.Social,"Fremantle, AU",Fremantle,AU,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,Western Australia,False,False,False,False,False,21,47817
"2026-04-21_-_Blue_Note_Hawaii,_Early_Show_-_Honolulu,_HI",6955,"2026-04-21 - Blue Note Hawaii, Early Show - Honolulu, HI",https://themountaingoats.fandom.com/wiki/2026-04-21_-_Blue_Note_Hawaii%2C_Early_Show_-_Honolulu%2C_HI,2026-04-21,2026-04-21,2026.0,4.0,21.0,"Blue Note Hawaii, Early Show","Honolulu, HI",Honolulu,HI,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,Hawaii,False,False,False,False,False,17,47839
"2026-04-21_-_Blue_Note_Hawaii,_Late_Show_-_Honolulu,_HI",6956,"2026-04-21 - Blue Note Hawaii, Late Show - Honolulu, HI",https://themountaingoats.fandom.com/wiki/2026-04-21_-_Blue_Note_Hawaii%2C_Late_Show_-_Honolulu%2C_HI,2026-04-21,2026-04-21,2026.0,4.0,21.0,"Blue Note Hawaii, Late Show","Honolulu, HI",Honolulu,HI,Heralds of Triton Tour 2026,Heralds of Triton Tour 2026,,The Mountain Goats,Hawaii,False,False,False,False,False,18,47857
